4349	"The Kingdom"	en	2007-08-22	53|28|18	false
5551	"Space Cowboys"	en	2000-07-31	28|12|53	false
81025	"Salmon Fishing in the Yemen"	en	2011-09-10	18	false
75612	"Oblivion"	en	2013-04-18	28|878|12|9648	false
10328	"Cocoon"	en	1985-06-21	35|18|878	false
2140	"Kiss of the Dragon"	en	2001-07-06	28|80|53	false
10159	"The Rundown"	en	2003-09-26	12|28|35|53	false
157849	"A Most Wanted Man"	en	2014-07-25	53	false
12689	"Angus, Thongs and Perfect Snogging"	en	2008-07-25	35|18|10751|10749	false
74465	"We Bought a Zoo"	en	2011-12-23	18|35|10751	false
11135	"The Rescuers Down Under"	en	1990-11-16	12|14|16|80	false
146216	"RED 2"	en	2013-07-19	28|35|80|53	false
50546	"Just Go With It"	en	2011-02-11	10749|35	false
11850	"Invasion of the Body Snatchers"	en	1978-12-20	27|53|878|9648	false
109428	"Evil Dead"	en	2013-04-05	27	false
3573	"Emma"	en	1996-08-02	35|18|10749	false
9362	"Tremors"	en	1990-01-19	28|35|27|878|53	false
8488	"Hitch"	en	2005-02-10	35|18|10749	false
10529	"Outlander"	en	2008-04-24	14|28|878	false
10201	"Yes Man"	en	2008-12-19	35|10749	false
37725	"It's a Boy Girl Thing"	en	2006-12-26	35	false
10909	"Kalifornia"	en	1993-09-03	53|80	false
10158	"White Men Can't Jump"	en	1992-03-26	35|18	false
11846	"Father of the Bride"	en	1991-12-20	35|10749	false
84355	"Your Sister's Sister"	en	2012-06-14	18|35	false
21407	"The Collector"	en	2009-07-09	27|53	false
21778	"RRRrrrr!!!"	en	2004-01-28	35	false
196867	"Annie"	en	2014-12-19	10402|35|18|10751	false
243684	"Men, Women & Children"	en	2014-10-17	18|35	false
12182	"Nick and Norah's Infinite Playlist"	en	2008-10-03	35|18|10749	false
4437	"2010"	en	1984-12-06	53|878	false
62046	"Flypaper"	en	2011-08-19	9648|35|80	false
4958	"The Legend of Bagger Vance"	en	2000-11-02	14|18	false
48138	"Unknown"	en	2011-02-18	28|9648|53	false
12153	"White Chicks"	en	2004-06-23	35	false
328595	"Parallels"	en	2015-03-01	878|28	false
241842	"Død Snø 2"	no	2014-02-12	27|28|35	false
10052	"Dragonfly"	en	2002-02-22	18	false
39781	"The Kids Are All Right"	en	2010-07-09	35|18	false
1576	"Resident Evil"	en	2002-03-15	27|28|878	false
109414	"This Is the End"	en	2013-06-12	28|35	false
73723	"The Lorax"	en	2012-03-01	16|10751	false
9532	"Final Destination"	en	2000-03-16	27	false
1494	"Man cheng jin dai huang jin jia"	en	2006-12-21	28|18|14	false
20526	"TRON: Legacy"	en	2010-12-16	12|28|878	false
10047	"Joan of Arc"	en	1999-10-27	12|18|28|36|10752	false
206408	"Casse-Tête Chinois"	fr	2013-12-04	35|18|10749	false
2789	"The Chronicles of Riddick"	en	2004-06-11	12|28|53|878	false
264999	"Magic Mike XXL"	en	2015-07-01	35|18|10402	false
7555	"Rambo"	en	2008-01-24	28|53	false
1571	"Live Free or Die Hard"	en	2007-06-21	28|53	false
245	"About a Boy"	en	2002-04-26	18|35|10749	false
11450	"Quiz Show"	en	1994-09-23	36|18	false
1562	"28 Weeks Later"	en	2007-04-26	27|53|878	false
9303	"Bound"	en	1996-09-13	10749|18|53|80	false
310593	"Youth"	it	2015-05-21	18	false
634	"Bridget Jones's Diary"	en	2001-04-04	35|10749|18	false
113947	"The Sessions"	en	2012-10-18	18|10749|35	false
1893	"Star Wars: Episode I - The Phantom Menace"	en	1999-05-19	12|28|878	false
865	"The Running Man"	en	1987-11-13	28|878	false
9671	"Crocodile Dundee"	en	1986-09-26	12|35	false
2300	"Space Jam"	en	1996-11-15	16|35|18|10751|14	false
15739	"Annie"	en	1982-06-18	35|18|10751|10402	false
69798	"The Inbetweeners Movie"	en	2011-08-19	35	false
115290	"Blue Lagoon: The Awakening"	en	2012-06-16	10770|10749	false
9766	"Gridiron Gang"	en	2006-09-15	28|12|80|18	false
10249	"The Rocketeer"	en	1991-06-21	28|12|878|10751	false
8834	"Conspiracy Theory"	en	1997-08-07	28|18|9648|53	false
49953	"Sammy's avonturen: De geheime doorgang"	en	2011-03-25	16|10751	false
11873	"The Color of Money"	en	1986-10-07	18	false
22972	"Green Zone"	en	2010-03-11	28|12|18|53	false
1992	"Planet Terror"	en	2007-04-06	27|28|53	false
2294	"Jay and Silent Bob Strike Back"	en	2001-08-24	35	false
87499	"The East"	en	2013-05-31	18|53	false
249660	"God's Not Dead"	en	2014-03-21	18	false
8874	"My Best Friend's Wedding"	en	1997-06-19	35|10749	false
1989	"My Blueberry Nights"	en	2007-05-16	18|10749	false
75674	"Act of Valor"	en	2012-02-24	28|53|10752	false
8413	"Event Horizon"	en	1997-08-14	27|878|9648	false
112336	"Hitchcock"	en	2012-11-23	18	false
11412	"The Long Kiss Goodnight"	en	1996-10-11	9648|28|53|80|18	false
23631	"Machete"	en	2010-09-01	28|35|53	false
77949	"The Awakening"	en	2011-08-17	18|27|53	false
956	"Mission: Impossible III"	en	2006-05-04	12|28|53	false
188222	"Entourage"	en	2015-06-03	35	false
4464	"Seabiscuit"	en	2003-07-22	18|36	false
1440	"Little Children"	en	2006-09-01	10749|18	false
79218	"Ice Age: A Mammoth Christmas"	en	2011-11-24	16|10751|10770	false
9718	"Talladega Nights: The Ballad of Ricky Bobby"	en	2006-08-04	35	false
145197	"Upstream Color"	en	2013-04-05	18|878	false
591	"The Da Vinci Code"	en	2006-05-19	53|9648	false
184098	"Think Like a Man Too"	en	2014-06-20	35|10749	false
558	"Spider-Man 2"	en	2004-06-29	28|12|14	false
6552	"Idle Hands"	en	1999-04-30	53|35|27	false
78698	"Big Miracle"	en	2012-02-03	18|10749|12	false
198287	"The Philosophers"	en	2014-02-07	18|14|878|53	false
136797	"Need for Speed"	en	2014-03-14	28|80|18|53	false
834	"Underworld: Evolution"	en	2006-01-12	14|28|878|53	false
34544	"The A-Team"	en	2010-06-11	53|28|12|35|80	false
189	"Sin City: A Dame to Kill For"	en	2014-08-22	80	false
245775	"Yves Saint Laurent"	en	2014-06-25	18	false
3049	"Ace Ventura: Pet Detective"	en	1994-02-04	35|9648	false
13053	"Bolt"	en	2008-11-21	16|10751|12|35	false
10466	"The Money Pit"	en	1986-03-15	35|10749	false
192132	"Palo Alto"	en	2014-05-09	18	false
149509	"Horns"	en	2013-09-06	53|27|18|14	false
155084	"13 Sins"	en	2014-04-18	27|53	false
13225	"FernGully: The Last Rainforest"	en	1992-04-10	14|16|878|10751	false
9740	"Hannibal"	en	2001-02-08	80|18|53|27	false
402	"Basic Instinct"	en	1992-03-20	53|9648	false
11884	"The Last Starfighter"	en	1984-07-13	878	false
1630	"The People vs. Larry Flynt"	en	1996-10-13	18	false
75174	"The Grey"	en	2011-12-11	28|18|53	false
942	"Lethal Weapon 2"	en	1989-07-06	28|12|35|80|53	false
12797	"Ghost Town"	en	2008-09-19	14|35|10749	false
10585	"Child's Play"	en	1988-11-08	27|53	false
15037	"Can't Hardly Wait"	en	1998-06-12	35|18|10749	false
229297	"Magic in the Moonlight"	en	2014-07-25	35|18|10749	false
9899	"The Producers"	en	2005-12-25	35|10402	false
3525	"Working Girl"	en	1988-12-20	35|18|10749	false
7442	"Sleeping with the Enemy"	en	1991-02-08	18|53	false
7446	"Tropic Thunder"	en	2008-08-13	28|35	false
169917	"A Walk Among the Tombstones"	en	2014-09-19	80|18|9648|53	false
10215	"Sliding Doors"	en	1998-04-23	14|35|10749|18	false
1903	"Vanilla Sky"	en	2001-12-10	18|9648|10749|878|53	false
71864	"The Odd Life of Timothy Green"	en	2012-08-15	14|18|35|10751	false
49017	"Dracula Untold"	en	2014-10-03	27|28|18|14|10752	false
268238	"The Second Best Exotic Marigold Hotel"	en	2015-02-26	18|35	false
19255	"Away We Go"	en	2009-06-05	18|35|10749	false
16614	"Adventureland"	en	2009-04-03	35	false
6076	"Keinohrhasen"	de	2007-12-01	18|35|10749	false
11520	"Grumpy Old Men"	en	1993-12-25	35|10751|10749	false
96724	"Anna Karenina"	en	2012-09-06	18|10749	false
2667	"The Blair Witch Project"	en	1999-01-25	27|9648	false
7191	"Cloverfield"	en	2008-01-15	28|53|878	false
9346	"Risky Business"	en	1983-08-05	35|10749	false
257445	"Goosebumps"	en	2015-10-16	12|27|35	false
44048	"Unstoppable"	en	2010-11-12	28|53	false
25195	"Leap Year"	en	2010-01-08	35|10749	false
7942	"Run Fatboy Run"	en	2007-09-06	35|10749	false
64328	"The Muppets"	en	2011-11-23	35|10751|10402	false
310	"Bruce Almighty"	en	2003-05-21	14|35	false
138103	"The Expendables 3"	en	2014-08-15	28|12|53	false
8913	"Pet Sematary"	en	1989-04-21	18|27	false
158852	"Tomorrowland"	en	2015-05-22	14|878|9648|28|12	false
10865	"Atlantis: The Lost Empire"	en	2001-06-15	16|10751|12|878	false
8005	"Robin Hood: Men in Tights"	en	1993-07-28	35	false
9522	"Wedding Crashers"	en	2005-07-14	35|10749	false
10156	"History of the World: Part I"	en	1981-06-12	35	false
9816	"Save the Last Dance"	en	2001-01-12	18|10751|10749|10402	false
10776	"Little Shop of Horrors"	en	1986-12-19	27|35|10402	false
34813	"The Losers"	en	2010-04-23	28|12|80|9648|53	false
59678	"Attack the Block"	en	2011-05-12	28|35|878	false
2976	"Hairspray"	en	2007-07-13	35|10402|10749	false
10353	"Les visiteurs II - Les couloirs du temps"	fr	1998-02-11	35|14	false
239566	"Get on Up"	en	2014-08-01	18|10402	false
44269	"Tout ce qui Brille"	fr	2010-03-24	35	false
199373	"The Frozen Ground"	en	2013-08-23	53|80	false
309302	"Wolf Totem"	fr	2015-02-19	12|18	false
9870	"Forgetting Sarah Marshall"	en	2008-04-17	35|10749|18	false
294652	"Son of a Gun"	en	2014-10-16	28|80|18|53	false
13291	"Traitor"	en	2008-08-23	18|28|53|80	false
22897	"It's Complicated"	en	2009-12-25	35|10749	false
12222	"Horton Hears a Who!"	en	2008-03-03	16|35|10751|12|14	false
13532	"Fanboys"	en	2009-02-06	12|35	false
4929	"Hang 'em High"	en	1968-07-31	28|18|37	false
145220	"Muppets Most Wanted"	en	2014-03-20	35|12|80|10751	false
1907	"The Beach"	en	2000-02-11	18|12|10749|53	false
10147	"Bad Santa"	en	2003-11-25	18|35|80	false
177494	"Veronica Mars"	en	2014-03-14	35|18|80	false
9642	"Astérix et les Vikings"	fr	2006-04-05	10751|16|35|12	false
4552	"장화, 홍련"	en	2003-06-13	18|27|9648	false
2675	"Signs"	en	2002-08-02	18|53|878|9648	false
10766	"Damien: Omen II"	en	1978-06-05	28|18|27|53	false
84188	"Compliance"	en	2012-08-24	18|53|80	false
2080	"X-Men Origins: Wolverine"	en	2009-04-30	12|28|53|878	false
710	"GoldenEye"	en	1995-11-16	12|28|53	false
227159	"Horrible Bosses 2"	en	2014-11-26	35	false
12246	"Монгол"	mn	2007-09-20	36	false
12690	"Appaloosa"	en	2008-09-26	18|37|80	false
273271	"Time Lapse"	en	2015-05-15	53|878	false
11418	"National Lampoon’s European Vacation"	en	1985-07-25	12|35|10749	false
22907	"Takers"	en	2010-08-26	28|80|18|53	false
53487	"This Must Be the Place"	en	2011-10-01	18	false
7512	"Idiocracy"	en	2006-09-01	12|878|35	false
622	"The Ninth Gate"	en	1999-12-23	27|9648|53	false
210947	"Afflicted"	en	2014-04-04	27|53	false
27576	"Salt"	en	2010-07-23	28|53|80|9648	false
2924	"Backdraft"	en	1991-05-24	12	false
150	"48 Hrs."	en	1982-12-09	53|28|35|80|18	false
58423	"Puss in Boots"	en	2011-10-28	16	false
3536	"U-571"	en	2000-04-21	28|18|53|10752	false
287	"Bull Durham"	en	1988-06-15	35|10749	false
838	"American Graffiti"	en	1973-08-01	35|18	false
36647	"Blade"	en	1998-08-19	27|28	false
1487	"Hellboy"	en	2004-04-02	14|28|878	false
109421	"Side Effects"	en	2013-02-08	53|80|18	false
153158	"Metegol"	es	2014-10-30	16|12|10749	false
6283	"MouseHunt"	en	1997-12-19	35|10751	false
11430	"The Lion King 1½"	en	2004-02-09	16|10751|35	false
246080	"Black Sea"	en	2014-12-05	12|53	false
290999	"Wyrmwood"	en	2014-09-19	27	false
9472	"DodgeBall: A True Underdog Story"	en	2004-06-18	35	false
59961	"Safe House"	en	2012-02-10	28|53|80|9648	false
9922	"The Postman"	en	1997-12-25	18|878|28|12	false
14411	"Sinbad: Legend of the Seven Seas"	en	2003-07-02	10751|16|12	false
496	"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan"	en	2006-11-02	35	false
9919	"How to Lose a Guy in 10 Days"	en	2003-02-07	35|10749	false
3291	"Good Night, and Good Luck."	en	2005-09-16	18|36	false
112205	"The Family"	en	2013-09-13	80|35|28	false
4912	"Confessions of a Dangerous Mind"	en	2002-12-30	35|80|18|10749|53	false
9788	"Accepted"	en	2006-08-18	35	false
301351	"We Are Your Friends"	en	2015-08-28	18	false
201085	"Crimson Peak"	en	2015-10-16	18|10749|27|53|9648|14	false
790	"The Fog"	en	1980-02-08	27	false
5174	"Rush Hour 3"	en	2007-08-10	28|35|80|53	false
8388	"!Three Amigos!"	en	1986-12-12	35|37	false
2655	"What Lies Beneath"	en	2000-07-21	18|27|9648|53	false
2978	"Ghostbusters II"	en	1989-06-15	14|28|35|878|10751	false
31867	"Repo Men"	en	2010-03-18	28|878|53|80	false
86825	"Stoker"	en	2013-03-01	18|27|53	false
8840	"DragonHeart"	en	1996-05-31	28|12|18|14	false
3635	"Girl with a Pearl Earring"	en	2004-01-16	18|10749	false
11286	"The Cannonball Run"	en	1981-06-19	35	false
668	"On Her Majesty's Secret Service"	en	1969-12-18	12|28|53	false
41733	"Due Date"	en	2010-11-04	35|18	false
181533	"Night at the Museum: Secret of the Tomb"	en	2014-12-19	12|35|14|10751	false
398	"Capote"	en	2005-09-30	80|18	false
121826	"Quartet"	en	2012-09-08	18|35|10749	false
4148	"Revolutionary Road"	en	2008-12-19	18|10749	false
9032	"Big Daddy"	en	1999-06-25	35|18	false
13090	"Sunshine Cleaning"	en	2008-01-18	35|18	false
44683	"Tinker Bell and the Great Fairy Rescue"	en	2010-09-21	16|12|10751|14	false
9944	"The Pelican Brief"	en	1993-12-16	18|28|53|80|9648	false
9043	"The Family Stone"	en	2005-12-14	35|18|10749	false
271718	"Trainwreck"	en	2015-07-17	10749|35	false
124905	"Godzilla"	en	2014-05-16	53|28|878	false
11808	"U.S. Marshals"	en	1998-03-05	53|80|28	false
9012	"Jackass: The Movie"	en	2002-10-21	35	false
1268	"Mr. Bean's Holiday"	en	2007-03-22	35|10751	false
7518	"Over the Hedge"	en	2006-04-22	10751|16	false
3902	"I'm Not There."	en	2007-08-31	18|10402	false
10380	"An American Tail: Fievel Goes West"	en	1991-11-21	12|16|10751	false
9543	"Prince of Persia: The Sands of Time"	en	2010-05-27	12|14|28|10749	false
15157	"Another Cinderella Story"	en	2008-09-16	10402	false
162215	"How I Live Now"	en	2013-11-08	18|28|53|10752	false
4564	"Sex and the City"	en	2008-05-12	35|18|10749	false
260346	"Taken 3"	en	2015-01-09	80|28|53	false
71688	"The Iron Lady"	en	2011-12-30	36|18	false
11497	"All Dogs Go to Heaven"	en	1989-11-17	18|16|10751|35|14	false
8536	"Superman II"	en	1980-12-04	28|12|14|878	false
215	"Saw II"	en	2005-10-28	27	false
564	"The Mummy"	en	1999-05-06	12|14|27|28|53	false
87101	"Terminator Genisys"	en	2015-07-01	878|28|53|12	false
2044	"The Lake House"	en	2006-06-16	18	false
173897	"Resident Evil: Rising"	en	2017-01-27	28|878|27	false
2614	"Innerspace"	en	1987-06-30	28|35|878	false
9044	"Tristan & Isolde"	en	2006-04-07	18	false
9297	"Monster House"	en	2006-07-21	16|35|10751|14	false
77950	"Turbo"	en	2013-07-19	16|10751	false
5255	"The Polar Express"	en	2004-11-10	16|12|10751|14	false
44945	"Trust"	en	2010-09-10	18|53	false
9489	"You've Got Mail"	en	1998-12-17	35|10749	false
57800	"Ice Age: Continental Drift"	en	2012-07-13	16|35|12|10751	false
8909	"Wanted"	en	2008-06-26	28|53|80	false
8012	"Get Shorty"	en	1995-10-20	35|53|80	false
134374	"Pain & Gain"	en	2013-04-26	53|80|28	false
157547	"Oculus"	en	2014-04-03	27	false
13027	"Eagle Eye"	en	2008-09-25	9648|53|28	false
1369	"Rambo: First Blood Part II"	en	1985-05-21	28|12|18|53|10752	false
660	"Thunderball"	en	1965-12-28	12|28|53	false
38303	"You Again"	en	2010-09-24	35|10749	false
2604	"Born on the Fourth of July"	en	1989-12-20	18|10752	false
9317	"La soupe aux choux"	fr	1981-12-02	35|878	false
12233	"Oliver & Company"	en	1988-11-18	16|35|10751	false
41446	"Scream 4"	en	2011-04-11	27|9648	false
7443	"Chicken Run"	en	2000-06-30	16|35|10751	false
53182	"300: Rise of an Empire"	en	2014-03-07	28|10752	false
38543	"Ironclad"	ru	2011-03-03	10749|12|28|36	false
254128	"San Andreas"	en	2015-05-29	28|18|53	false
26389	"From Paris with Love"	en	2010-02-05	28|80|53	false
11892	"Murder by Numbers"	en	2002-04-19	80|18|53	false
308504	"Last Knights"	en	2015-04-03	28|12	false
41283	"Faster"	en	2010-11-23	80|18|28|53	false
195589	"Neighbors"	en	2014-05-08	35	false
13092	"How to Lose Friends & Alienate People"	en	2008-10-02	35|10749|18	false
9100	"The Craft"	en	1996-05-03	14|18|27|53	false
53319	"Che bella giornata"	it	2011-01-05	35	false
98567	"Chinese Zodiac"	cn	2012-12-20	28|12	false
26390	"Brooklyn's Finest"	en	2009-01-16	80|18|53	false
200	"Star Trek: Insurrection"	en	1998-12-10	878|28|12|53	false
13600	"City of Ember"	en	2008-10-07	12|10751|14	false
208134	"Jackass Presents: Bad Grandpa"	en	2013-10-25	35	false
3594	"The Number 23"	en	2007-02-23	53|18|9648	false
3179	"Beavis and Butt-Head Do America"	en	1996-12-15	16|35	false
178682	"The Wizards Return: Alex vs. Alex"	en	2013-03-15	12|35|18	false
10222	"Kickboxer"	en	1989-09-09	28|53	false
4513	"30 Days of Night"	en	2007-10-17	27|53	false
9880	"The Princess Diaries"	en	2001-08-03	35|10751|10749	false
36668	"X-Men: The Last Stand"	en	2006-05-26	12|28|878|53	false
9972	"Lock Up"	en	1989-08-04	28|12|80|18|53	false
232679	"When the Game Stands Tall"	en	2014-08-22	18	false
9664	"Flyboys"	en	2006-09-22	28|12|18|36|10749|10752	false
13448	"Angels & Demons"	en	2009-05-15	53|9648	false
27586	"The Runaways"	en	2010-03-19	18|10402	false
179	"The Interpreter"	en	2005-04-04	28	false
35552	"Les Aventures extraordinaires d'Adèle Blanc-Sec"	fr	2010-04-14	14|12|28|9648	false
11631	"Mamma Mia!"	en	2008-06-30	35|10749	false
75780	"Jack Reacher"	en	2012-12-21	80|18|53	false
8952	"I Love You Phillip Morris"	en	2009-01-18	35|18|10749	false
1259	"Notes on a Scandal"	en	2006-12-25	18|10749	false
6961	"The Wedding Date"	en	2005-02-04	35|10749	false
38356	"Transformers: Dark of the Moon"	fr	2011-06-28	28|878|12	false
287084	"The Town that Dreaded Sundown"	en	2014-10-16	53|27	false
6973	"In the Valley of Elah"	en	2007-08-31	53|18	false
70981	"Prometheus"	en	2012-06-08	878|12|9648	false
667	"You Only Live Twice"	en	1967-06-12	28|53|12	false
17927	"Fired Up!"	en	2009-02-20	35|10749	false
12155	"Alice in Wonderland"	en	2010-03-04	10751|14|12	false
10934	"Under the Tuscan Sun"	en	2003-09-20	35|10749|18	false
6069	"The Witches of Eastwick"	en	1987-06-12	14|27|35	false
13640	"Superman/Doomsday"	en	2007-09-18	16|878|28	false
6972	"Australia"	en	2008-11-18	18	false
18487	"The Taking of Pelham 123"	en	2009-06-11	18	false
18781	"The Haunting in Connecticut"	en	2009-03-27	27	false
12085	"Mad Money"	en	2008-01-17	28|35|80	false
10029	"Very Bad Things"	en	1998-09-11	35|80|53	false
12437	"Underworld: Rise of the Lycans"	en	2009-01-22	14|28|12|878|53	false
50204	"Burke & Hare"	en	2010-10-29	35|53	false
9477	"King Arthur"	en	2004-07-07	36|12|10752	false
11358	"Walking Tall"	fr	2004-04-02	12|18|28|53	false
117263	"Olympus Has Fallen"	en	2013-03-22	28|53	false
6957	"The 40 Year Old Virgin"	en	2005-08-11	35|10749	false
11678	"Vertical Limit"	en	2000-12-08	28|12|53	false
82682	"Gangster Squad"	en	2013-01-11	80|18|28|53	false
175291	"Cheap Thrills"	en	2013-03-08	35|80|18	false
10866	"Joy Ride"	en	2001-10-05	9648|53|18	false
2637	"The Mothman Prophecies"	en	2002-01-25	18|9648|53|27	false
197796	"La Belle et la Bête"	fr	2014-02-12	14|10749	false
266285	"The Salvation"	da	2014-05-22	18|37	false
49527	"Man on a Ledge"	en	2012-01-27	28|53|80	false
82525	"Savages"	en	2012-07-06	80|18|53	false
58244	"Upside Down"	en	2012-09-27	10749|878|18|14	false
2758	"Addams Family Values"	en	1993-11-19	35|10751|14	false
3172	"Bandits"	en	2001-10-12	28|35|80|10749	false
84184	"Celeste & Jesse Forever"	en	2012-08-03	18|35|10749	false
86828	"Absolutely Anything"	en	2015-08-14	878|35	false
4141	"Shoot 'Em Up"	en	2007-07-26	28|53|35|80	false
13483	"Awake"	en	2007-11-28	53|80|9648	false
245700	"Mr. Turner"	en	2014-05-15	36|18	false
1729	"The Forbidden Kingdom"	en	2008-04-18	12|14|28	false
88005	"Seeking a Friend for the End of the World"	en	2012-06-22	35|18|10749|878	false
72387	"Safe"	en	2012-04-16	28|80|53	false
6488	"Arachnophobia"	en	1990-08-09	35|27	false
11566	"Dave"	en	1993-05-07	35	false
9779	"The Sisterhood of the Traveling Pants"	en	2005-06-01	12|35|18|10751	false
49526	"Premium Rush"	en	2012-08-24	80|28|53	false
11449	"The Amityville Horror"	en	1979-07-27	18|27|53	false
14400	"Largo Winch"	fr	2008-12-17	12|18|28|53	false
38073	"Going the Distance"	en	2010-09-03	35|18|10749	false
1266	"Street Kings"	en	2008-04-10	28|80|18|53	false
4566	"Michael Clayton"	en	2007-10-12	18|9648|80	false
193610	"The Other Woman"	en	2014-04-25	35|10749	false
152795	"The Congress"	en	2014-07-24	18|878|16	false
72431	"Red Tails"	en	2012-01-20	18|28|12|36|10752	false
36593	"The Naked Gun 33⅓: The Final Insult"	en	1994-03-18	35|28|80	false
11259	"Far and Away"	en	1992-05-22	12|18|10749|37	false
14001	"Dead Silence"	en	2007-03-16	27	false
11238	"Aladdin and the King of Thieves"	en	1996-08-13	16|10751|35|10749|14	false
12154	"Three Men and a Baby"	en	1987-11-27	10751|35|18	false
512	"Scoop"	en	2006-07-27	35|9648	false
115782	"Jobs"	en	2013-08-16	18|36	false
41154	"Men in Black 3"	en	2012-05-25	28|35|878	false
1624	"Liar Liar"	en	1997-03-21	35	false
23827	"Paranormal Activity"	en	2007-09-14	27|9648	false
6435	"Practical Magic"	en	1998-10-16	35|14|10749	false
9923	"Domino"	en	2005-09-22	28|80	false
3595	"Ransom"	en	1996-11-08	28|53	false
38365	"Grown Ups"	en	2010-06-24	35	false
9272	"The Good Son"	en	1993-09-24	18|27|53	false
12184	"The Other Boleyn Girl"	en	2008-02-28	18	false
1365	"Monster's Ball"	en	2001-11-11	18|10749	false
110398	"No"	en	2012-08-07	18|36	false
9086	"Young Guns II"	en	1990-07-30	37|12	false
11460	"Red Eye"	en	2005-08-04	27|53	false
2116	"Out of Time"	en	2003-10-03	53|80|18	false
1957	"Enough"	en	2002-05-24	28|18|53	false
1577	"Resident Evil: Apocalypse"	en	2004-09-10	27|28|878	false
87421	"Riddick"	en	2013-09-06	878|28|53	false
10527	"Madagascar: Escape 2 Africa"	en	2008-11-06	10751|16	false
2269	"Дневной Дозор"	ru	2006-01-01	12|14|18|27|28|53|878	false
944	"Lethal Weapon 4"	en	1998-07-09	28|12|35|80|18|53	false
209247	"The Art of the Steal"	en	2013-10-01	35|80	false
73567	"Killer Joe"	en	2011-09-10	18|53	false
284276	"Cake"	en	2014-12-31	18	false
9486	"Johnny English"	en	2003-04-06	12|28|35	false
7737	"Resident Evil: Extinction"	en	2007-09-21	27|28|878	false
617	"Wild Things"	en	1998-03-20	53|80|9648|10749	false
264656	"The Homesman"	en	2014-08-29	37|18	false
295964	"Burnt"	en	2015-11-12	18	false
39053	"Cyrus"	en	2010-06-18	35|18|10749	false
127372	"Emperor"	en	2012-09-14	18|36|10752	false
10684	"Courage Under Fire"	en	1996-07-04	18|53|9648|10752	false
36819	"Time Bandits"	en	1981-07-13	10751|14|878|12|35	false
54318	"The Water Horse"	en	2007-12-25	14|12|10751	false
29427	"The Crazies"	en	2010-02-26	9648|27|28	false
7450	"Titan A.E."	en	2000-06-16	16|28|878|10751|12	false
9313	"The Man in the Iron Mask"	en	1998-03-12	28|12|18	false
146239	"Delivery Man"	en	2013-11-22	35	false
9610	"Conan the Destroyer"	en	1984-06-29	12|14|28	false
183836	"Les Gamins"	fr	2013-04-17	35	false
2605	"Short Circuit"	en	1986-05-09	35|10751|878	false
12201	"Edge of Darkness"	en	2010-01-29	80|18|9648|53	false
2086	"Nick of Time"	en	1995-11-22	80|18|53	false
11357	"Halloween 4: The Return of Michael Myers"	en	1988-10-21	27|53	false
7461	"Vantage Point"	en	2008-02-22	18|28|53|80	false
584	"2 Fast 2 Furious"	en	2003-06-02	28|80|53	false
173185	"20 ans d'écart"	fr	2013-03-06	35	false
8999	"Derailed"	en	2005-11-11	18|53	false
116741	"The Internship"	en	2013-06-07	35	false
6538	"Charlie Wilson's War"	en	2007-12-19	35|18|36	false
4787	"Cassandra's Dream"	en	2007-06-18	80|18|53	false
9335	"Transporter 2"	en	2005-08-02	28|53|80	false
884	"Crash"	en	1996-10-04	18|53|10749	false
14926	"Uptown Girls"	en	2003-08-15	35	false
14462	"The Manchurian Candidate"	en	2004-07-30	18|53|9648	false
118293	"Le magasin des suicides"	fr	2012-09-26	35|16	false
9342	"The Mask of Zorro"	en	1998-07-16	12|35|10749|53|37	false
11622	"Blast from the Past"	en	1999-02-12	35|10749	false
25196	"Crazy Heart"	en	2009-12-16	18|10402|10749	false
1724	"The Incredible Hulk"	en	2008-06-13	878|28|12	false
20662	"Robin Hood"	en	2010-05-13	28	false
16577	"Astro Boy"	en	2009-10-22	16|28|10751|878	false
276844	"The Little Death"	en	2014-06-13	18|35|10749	false
109443	"Anchorman 2: The Legend Continues"	en	2013-12-18	35	false
15357	"Banlieue 13 - Ultimatum"	en	2009-02-18	28|53|80	false
114750	"Dear White People"	en	2014-10-17	18|35	false
10985	"The New Guy"	en	2002-05-10	35|10751	false
37414	"The Killer Inside Me"	en	2010-02-19	80|18|53	false
50620	"The Twilight Saga: Breaking Dawn - Part 2"	en	2012-11-16	12|14|18|10749	false
11551	"Small Soldiers"	en	1998-07-10	35|12|14|878|28	false
4824	"The Jackal"	en	1997-11-13	28|53|12|80	false
87516	"Oldboy"	en	2013-11-27	18|53|9648|28	false
943	"Lethal Weapon 3"	en	1992-05-14	12|28|35|53|80	false
2103	"Solaris"	en	2002-11-27	18|878|9648|10749	false
64807	"Grudge Match"	en	2013-12-25	35	false
16119	"Cinderella III: A Twist in Time"	en	2007-02-06	16|10749|10751|14	false
38843	"Ramona and Beezus"	en	2010-07-23	10751|12|35|14	false
4421	"G.I. Jane"	en	1997-08-22	28|18	false
123553	"The Mortal Instruments: City of Bones"	en	2013-08-21	28|12|18|9648|10749|14	false
61891	"Anonymous"	fr	2011-10-21	18|36|53|9648	false
9681	"Casanova"	en	2005-12-25	18|35|10749	false
10479	"Rules of Engagement"	en	2000-04-07	28|12|18|36|10752	false
75761	"John Dies at the End"	en	2012-01-23	27|35	false
257344	"Pixels"	en	2015-07-24	28|35|878	false
72571	"Paranormal Activity 3"	en	2011-10-19	27	false
